id,question,answer,category,tags,alt_questions,img_keys
VTKH_005,"Cách tính kế hoạch sử dụng vật tư trong ngày?","Kiểm tra từng loại chai có trong kế hoạch ngày mai, xem có dùng trong buổi chiều không. Tồn cuối ngày = tồn thực tế – lượng dự kiến dùng. So sánh tồn cuối ngày với kế hoạch ngày mai và tồn MIN để xác định có cần đặt thêm hay không.","kế hoạch sử dụng","tính sử dụng|tồn cuối ngày|tồn min","Làm sao tính tồn kho cuối ngày?|Cách xác định có phải đặt thêm vật tư không?"
VTKH_006,"Điều kiện nào cho biết KHÔNG cần đặt thêm vật tư?","Nếu tồn cuối ngày – nhu cầu ngày hôm sau ≥ tồn MIN thì không cần đặt thêm.","kế hoạch sử dụng","đặt hàng|tồn min","Khi nào không cần đặt thêm chai?|Điều kiện đủ vật tư cho sản xuất là gì?"
VTKH_007,"Điều kiện nào cho biết CẦN đặt thêm vật tư?","Nếu tồn cuối ngày – nhu cầu ngày hôm sau < tồn MIN thì phải đặt thêm để đảm bảo đủ cho sản xuất.","kế hoạch sử dụng","đặt hàng|thiếu vật tư","Khi nào phải đặt thêm vật tư?|Dấu hiệu thiếu vật tư là gì?"
VTKH_008,"Ví dụ tính vật tư cần đặt thêm cho chai 450-02?","Tồn thực tế 10.000; dùng trong ngày 4.000 → tồn cuối ngày 6.000. Kế hoạch mai 12.000; tồn MIN 8.000 → cần đặt thêm ít nhất 6.000 chai. Số lượng đặt lý tưởng: 14.000 chai.","kế hoạch sử dụng","ví dụ tính toán|450-02","Ví dụ tính số lượng đặt thêm?|Cách tính tồn và lượng đặt hàng cho mã 450-02?"
VTKH_009,"Nguyên tắc đặt hàng vật tư hằng ngày là gì?","Đặt hàng trước 15h; chia đều mã lớn cho 2–3 nhà cung cấp; không dồn nhiều mã lớn cho một NCC; luôn có NCC dự phòng; đặt xoay vòng; kiểm tra NCC xác nhận giao hàng; cân nhắc thời gian giao gấp hay thường.","đặt hàng","nhà cung cấp|nguyên tắc đặt hàng","Cách đặt hàng vật tư đúng chuẩn?|Những lưu ý khi đặt hàng chai thùng?"
VTKH_010,"Vì sao phải đặt hàng trước 15h mỗi ngày?","Để nhà cung cấp có thời gian sắp xếp xe, kiểm hàng và xử lý tình huống phát sinh như hết xe hoặc thiếu hàng.","đặt hàng","thời gian đặt hàng|NCC","Tại sao phải đặt đơn trước 3 giờ chiều?|Đặt muộn ảnh hưởng gì?"
VTKH_011,"Những lưu ý khi phân bổ đơn hàng cho nhà cung cấp?","Không dồn mã lớn vào 1 NCC; mã dùng nhiều phải chia đều; luôn có NCC dự phòng; đặt xoay vòng; hỗ trợ phân chia theo chuyến xe nếu cần.","đặt hàng","phân bổ NCC|chia mã","Phân chia số lượng cho các NCC thế nào?|Có nên dồn hết mã lớn cho một nhà cung cấp không?"
VTKH_012,"Làm sao cập nhật kế hoạch đặt hàng cho kho vật tư?","Sau khi đặt hàng, bộ phận vật tư báo số lượng + NCC giao lên nhóm; kho chuẩn bị vị trí. Thay đổi NCC theo nguyên tắc cuốn chiếu. Nếu NCC giao thiếu phải báo ngay để xử lý.","cập nhật kế hoạch","kho vật tư|cuốn chiếu","Thông báo cho kho vật tư thế nào?|Nếu NCC giao thiếu thì làm gì?"
VTKH_013,"Bước cuối cùng của quy trình kế hoạch vật tư là gì?","Theo dõi, kiểm tra và cập nhật thay đổi từ nhóm NCC và nhóm Kho vật tư; cập nhật thông tin xe giao, số người giao, thông báo bảo vệ mở cổng.","theo dõi","cập nhật|theo dõi giao hàng","Theo dõi giao hàng ra sao?|Cần cập nhật thông tin gì mỗi ngày?"
VTKH_014,"Cần theo dõi những gì trong nhóm nhà cung cấp?","Theo dõi tình trạng giao hàng, thời gian giao, khả năng đáp ứng, các thay đổi ảnh hưởng sản xuất.","theo dõi","nhà cung cấp|giao hàng","Phải xem gì trong nhóm NCC?|Theo dõi NCC để làm gì?"
VTKH_015,"Thông tin giao hàng của NCC cần bao gồm gì?","Biển số xe giao hàng và số người giao hàng để thông báo bảo vệ mở cổng.","theo dõi","xe giao hàng|bảo vệ","Thông tin giao hàng NCC cần cung cấp là gì?|Vì sao cần báo biển số xe?"
VTDP_001,"Tính kế hoạch đặt vật tư dự phòng là gì?","Tính kế hoạch đặt vật tư dự phòng là quy trình dự đoán nhu cầu chai, thùng, nhãn, gói chung trong 2 tuần tiếp theo dựa vào kế hoạch sản xuất, tốc độ bán và tồn kho thành phẩm. Mục tiêu là đặt hàng trước để không bị thiếu trong mùa vụ, tránh dồn đơn cho 1 nhà cung cấp và hạn chế biến động giá.","kế_hoạch_dự_phòng","kế_hoạch|dự_phòng|vật_tư","Kế hoạch dự phòng vật tư là gì?|Làm sao tính vật tư dự phòng?"
VTDP_002,"Các bước chính của kế hoạch đặt vật tư dự phòng gồm những gì?","Gồm 2 phần: (1) Kế hoạch đơn hàng chai thùng; (2) Kế hoạch đơn hàng nhãn + gói chung. Mỗi phần gồm các bước: nhập file kế hoạch, tính số lượng cần dùng, kiểm tra tồn và tốc độ bán, lên đơn hàng và theo dõi lịch về.","kế_hoạch_dự_phòng","chai_thùng|nhãn|gói_chung","Tính dự phòng vật tư gồm mấy phần?|Kế hoạch chai thùng và nhãn gói khác nhau thế nào?"
VTDP_003,"Cách lập kế hoạch đơn hàng chai thùng như thế nào?","1. Dựa vào báo cáo kế hoạch sản xuất hàng tuần. 2. Nhập file theo form 1.4 KH CHAI và 1.4 KH THÙNG cho 2 tuần tiếp theo. 3. Tính số lượng chai/thùng dự kiến sử dụng bằng cách nhập số lượng từng mã. 4. Lên đơn hàng dự phòng và gửi nhà cung cấp. 5. Luôn dự phòng nhiều nhà cung cấp, không dồn đơn một nơi. 6. Đặt số lượng vừa phải để tránh rủi ro biến động giá.","kế_hoạch_dự_phòng","chai_thùng|form_1.4|đơn_hàng","Cách lập kế hoạch chai thùng?|Cách dự báo nhu cầu chai thùng?"
VTDP_004,"Lưu ý quan trọng khi lập kế hoạch đơn hàng chai thùng là gì?","- Không dồn đơn cho 1 nhà cung cấp. - Luôn có NCC dự phòng. - Đặt số lượng vừa phải tránh biến động giá. - Kế hoạch chỉ mang tính tham khảo, phải theo sát thực tế sản xuất. - Đơn hàng dự phòng phải đủ để rút về khi SX cần.","kế_hoạch_dự_phòng","chai_thùng|nhà_cung_cấp|lưu_ý","Những lưu ý khi đặt chai thùng dự phòng là gì?|Có nên dồn đơn cho một NCC không?"
VTDP_005,"Cách tạo đơn hàng dự phòng trên phần mềm MISA?","Dựa theo form 1.4 (KH CHAI / KH THÙNG), nhập đúng mã vật tư – số lượng – thời gian cần. Sau đó lên đơn trên MISA, chọn đúng nhà cung cấp theo phân bổ. Đơn sẽ được duyệt rồi chuyển sang đặt hàng.","quy_trinh_mua_hang_misa","MISA|đơn_hàng|chai|thùng","Cách tạo đơn trên MISA?|Tạo đơn hàng dự phòng ở đâu?"
VTDP_006,"Làm sao lập kế hoạch đặt nhãn và gói chung?","1. Dựa vào file 1.2 KH Nhãn – Gói chung cho 2 tuần tiếp theo. 2. Tính số kiện sản xuất dự kiến theo từng loại nhãn + quy cách đóng. 3. Lên đơn hàng dự phòng. 4. Khi đặt phải quy đổi số thùng → số nhãn/gói (thùng × số chai + 2 nhãn thùng).","kế_hoạch_dự_phòng","nhãn|gói_chung|form_1.2","Cách tính nhu cầu nhãn gói?|Cách lập đơn nhãn/gói dự phòng?"
VTDP_007,"Cách tính số lượng nhãn cần đặt như thế nào?","Số lượng nhãn đặt = (Số thùng × quy cách kiện) + 2 nhãn dán trên thùng. Ví dụ: 50 thùng × 40 chai = 2000 nhãn chai + 2 nhãn thùng.","kế_hoạch_dự_phòng","tính_nhãn|quy_cách|50T","Ví dụ tính nhãn?|Công thức tính số nhãn cần đặt là gì?"
VTDP_008,"Cách kiểm tra tốc độ bán để tính nhãn/gói dự phòng?","Trên MISA: Báo cáo > Kho > Tổng hợp tồn kho → chọn Kho Thành Phẩm → lùi 1 tháng → xem báo cáo. Theo dõi: (1) Xuất kho = tốc độ bán; (2) Tồn cuối kỳ = mức tồn thành phẩm. Dựa vào đó để tính lượng đặt phù hợp.","kế_hoạch_dự_phòng","tốc_độ_bán|MISA|thành_phẩm","Kiểm tra tốc độ bán như thế nào?|Tốc độ bán được lấy từ đâu?"
VTDP_009,"Những lưu ý khi đặt nhãn/gói chung là gì?","- Luôn xem tốc độ bán và lượng thành phẩm tồn kho. - Nhãn/gói thuộc 4 pháp nhân: BMC, Delta, Agrishop, Tỷ Phúc Thịnh. - Check màu sắc, giá, số lượng in tối thiểu. - Tất cả file phải được thiết kế kiểm tra lại trước khi trình ký. - Theo dõi lịch về trên nhóm Zalo.","kế_hoạch_dự_phòng","nhãn|gói_chung|thiết_kế|in_ấn","Lưu ý khi đặt nhãn là gì?|Vì sao phải kiểm file nhãn trước khi ký?"
VTDP_010,"Làm sao theo dõi lịch về nhãn/gói và KHSX hằng ngày?","Sau khi đơn ký → thiết kế gửi file cho nhà in → duyệt đơn → theo dõi lịch về trên nhóm Zalo. Đồng thời theo dõi KHSX hằng ngày để phân bổ nhãn hợp lý, tránh thiếu hoặc tồn dư.","kế_hoạch_dự_phòng","lịch_về|KHSX|Zalo","Theo dõi lịch về như thế nào?|Lịch về nhãn được cập nhật ở đâu?"
VTDP_011,"Những sản phẩm nhãn cần đặc biệt chú ý khi đặt hàng?","Một số sản phẩm cần xác nhận lại với kinh doanh trước khi đặt: Kajio 8gr, Kajio 5gr, Pilot 450gr (BMC), Pilot 500gr (Phúc Thịnh), Niko 35gr, Bám dính 10ml, các nhãn 900ml (Trâu Rừng, Khai Hoang Q10/Q7, Phúc Thịnh).","kế_hoạch_dự_phòng","900ml|450ml|10ml|kajio|pilot","Sản phẩm nào cần lưu ý khi đặt nhãn?|Những loại nhãn nào phải xác nhận với kinh doanh?"
VTDP_012,"Thời gian gấp tối thiểu của các loại vật tư nhãn – gói – màng là bao lâu?","- Màng: 15 ngày. - Túi: 3–5 ngày. - Nhãn: 2–3 ngày.","kế_hoạch_dự_phòng","thời_gian_gấp|màng|túi|nhãn","Thời gian sản xuất nhãn là bao lâu?|Lead time nhãn gói là gì?"
105,quy trình làm phiếu nhập,1. Mua hàng trong nước nhập kho. 2. Mua hàng trong nước không qua kho 3. Mua hàng nhập khẩu qua kho,quy_trinh_mua_hang_misa,mua_hàng|nhập_kho,quy trình làm phiếu nhập là gì?,
MHNK_001,"Mua hàng trong nước nhập kho là gì?","Mua hàng trong nước nhập kho là quy trình nhập các loại vật tư – nguyên liệu mua từ nhà cung cấp trong nước vào phần mềm MISA để quản lý. Các vật tư thường gồm: chai, thùng, nhãn, gói, nguyên liệu. Vật tư được kiểm soát số lượng xuất – nhập rõ ràng. Khi nhận hàng phải kiểm tra phiếu giao hàng: mã vật tư, nhà cung cấp, số lượng… nếu đúng thì tiến hành nhập kho trên MISA.","quy_trinh_mua_hang_misa","mua_hàng|nhập_kho|vật_tư|MISA","Nhập kho mua hàng trong nước là gì?|Mua vật tư trong nước nhập kho nghĩa là gì?"
MHNK_002,"Có những loại vật tư nào thuộc nhóm mua hàng trong nước nhập kho?","Các loại vật tư bao gồm: (1) Chai, thùng, nhãn, gói (nhập kho vật tư). (2) Nguyên liệu mua trong nước (nhập kho nguyên liệu). Tất cả đều phải kiểm soát số lượng và nhập đúng mã vật tư trên MISA.","quy_trinh_mua_hang_misa","vật_tư|chai|thùng|nhãn|gói","Những vật tư nào được nhập kho trong nước?|Nhập kho vật tư gồm những gì?"
MHNK_003,"Tại sao phải kiểm tra kỹ phiếu giao hàng trước khi nhập MISA?","Vì nhà cung cấp thường không ghi đúng mã vật tư mà chỉ mô tả tên hàng. Do đó cần kiểm tra kỹ mã vật tư, số lượng, nhà cung cấp… để nhập đúng mã trên phần mềm MISA, tránh sai lệch tồn kho và giá trị vật tư.","quy_trinh_mua_hang_misa","kiểm_tra|phiếu_giao|mã_vật_tư","Vì sao phải đối chiếu phiếu giao hàng?|Lý do kiểm tra mã vật tư trước khi nhập?"
MHNK_004,"Quy trình thao tác nhập MISA khi mua hàng trong nước nhập kho gồm những bước nào?","Các bước nhập MISA:  1. Vào Mua hàng → Mua hàng → Thêm.  2. Chọn mục “Mua hàng trong nước nhập kho”.  3. Chọn trạng thái hóa đơn: nhận kèm hóa đơn / không kèm hóa đơn / không có hóa đơn.  4. Chọn mã nhà cung cấp theo phiếu giao.  5. Nhấp biểu tượng bánh răng → “Lập từ đơn mua hàng”, sau đó chọn mã vật tư bằng kính lúp.  6. Điều chỉnh thời gian lấy dữ liệu đơn hàng: Từ ngày (lùi tối thiểu 6 tháng), Đến ngày (tăng 7 ngày).  7. Chọn đúng mã vật tư với số lượng và đơn giá phù hợp.  8. Nhập số lượng nhận hàng và diễn giải.  9. Kiểm tra toàn bộ thông tin và nhấn CẤT để hoàn tất.","quy_trinh_mua_hang_misa","MISA|nhập_kho|quy_trình","Nhập kho trên MISA làm sao?|Các bước nhập kho MISA?"
MHNK_005,"Trong bước chọn mã vật tư cần lưu ý điều gì?","Có hai lưu ý quan trọng:  1. Nếu một mã vật tư nằm trong nhiều đơn hàng có cùng đơn giá → nhập hết số lượng ở đơn cũ trước rồi mới nhập đơn mới.  2. Nếu một mã vật tư có nhiều đơn giá khác nhau → phải hỏi người hướng dẫn để chọn đúng giá vì liên quan đến xuất hóa đơn.","quy_trinh_mua_hang_misa","mã_vật_tư|đơn_giá|MISA","Lưu ý khi chọn mã vật tư?|Xử lý khi mã vật tư có nhiều đơn giá?"
MHNK_006,"Khi chọn trạng thái hóa đơn trong MISA cần nhập những gì?","Nếu chọn “Nhận kèm hóa đơn”, phải nhập đầy đủ: (1) Ký hiệu hóa đơn, (2) Số hóa đơn, (3) Ngày hóa đơn, (4) Kiểm tra % thuế. Các trường hợp “Không kèm hóa đơn” hoặc “Không có hóa đơn” thì nhập theo thực tế.","quy_trinh_mua_hang_misa","hóa_đơn|thuế|MISA","Nhập hóa đơn trong MISA cần gì?|Thông tin hóa đơn phải nhập ở đâu?"
MHNK_007,"Sau khi nhập kho trên MISA xong cần làm gì tiếp theo?","Cần in 2 phiếu và kẹp cùng phiếu giao hàng. Đưa cho Kho vật tư kiểm tra lại số lượng. Kho ký xác nhận → ghi số phiếu vào Sổ phiếu nhập → sau đó chuyển cho kế toán để ghi sổ.","quy_trinh_mua_hang_misa","phiếu_nhập|kho|ký_xác_nhận","Nhập kho xong có cần in phiếu không?|Quy trình sau khi nhập MISA?"
MHNK_008,"Những lưu ý đặc biệt khi nhập chai, thùng, nhãn là gì?","- Có thể nhập vượt tối đa 10% so với đơn mua hàng.  - Ba nhà cung cấp KHÔNG được nhập vượt 10%: Minh Thành, Tân Phú, Chinh Long.  - Chai/nắp và thùng/lót phải nhập đồng bộ đủ số lượng.","quy_trinh_mua_hang_misa","chai|thùng|nhãn|10%","Nhập chai thùng có giới hạn không?|Nhà cung cấp nào không được nhập vượt 10%?"
MHNK_009,"Quy trình nhập phiếu nguyên liệu mua trong nước như thế nào?","Quy trình gồm 3 bước:  B1: Kiểm tra đã có ĐMH nguyên liệu chưa, nếu chưa phải tạo ĐMH mới (số lượng = phiếu giao hàng, giá = hóa đơn hoặc ĐMH cũ).  B2: Nhập phiếu lên MISA như nhập kho vật tư.  B3: Nhấn CẤT và In phiếu.","quy_trinh_mua_hang_misa","nguyên_liệu|ĐMH|MISA","Nhập nguyên liệu mua trong nước ra sao?|Cách nhập phiếu nguyên liệu?"
MHNK_010,"Cách tính số lượng gói khi nhập màng như thế nào?","Số lượng gói màng phải được quy đổi từ m2 sang gói theo công thức: Số gói/m2 = 1.000.000 mm2 / kích thước màng → Số gói = (Số gói/m2) × (Số m2 nhà cung cấp giao).","","màng|gói|quy_đổi","Cách quy đổi màng sang gói?|Nhập màng tính số gói thế nào?"
MHNK_011,"Cách nhập vật tư khách hàng mang tới (chai, thùng) như thế nào?","Chọn “Mua hàng trong nước nhập kho” + trạng thái “không có hóa đơn”. Mã nhà cung cấp = mã khách hàng. Nhập mã vật tư trực tiếp trên MISA, không cần tạo ĐMH.","quy_trinh_mua_hang_misa","khách_hàng|chai|thùng|không_hóa_đơn","Khách hàng mang chai tới thì nhập kho thế nào?|Có cần ĐMH khi khách mang vật tư đến không?"
MHNKQK_001,"Mua hàng trong nước nhập kho không qua kho là gì?","Đây là loại phiếu nhập dùng cho những vật tư mua để phục vụ sản xuất nhưng không nhập về kho vật tư, mà được đưa thẳng đến bộ phận sử dụng. Các vật tư này thường có mức độ sử dụng phụ thuộc trực tiếp vào hoạt động sản xuất, ví dụ: mực in máy date, keo dán nhãn, chai đựng mẫu cho phòng thí nghiệm (PTN), vật tư phòng lab,…","quy_trinh_mua_hang_misa","mua_hàng|không_qua_kho|vật_tư","Nhập kho không qua kho là gì?|Mua vật tư không qua kho nghĩa là sao?|Những vật tư nào dùng hình thức không qua kho?"
MHNKQK_002,"Các bước nhập phiếu mua hàng trong nước không qua kho như thế nào?","Quy trình giống phiếu nhập trong nước qua kho, chỉ khác một số điểm:  - Bước 2: tại giao diện Mua hàng → chọn mũi tên bên phải → chọn “Mua hàng trong nước không qua kho”.  - Các bước còn lại: chọn NCC, chọn mã vật tư, nhập số lượng, đơn giá, diễn giải, kiểm tra thông tin và nhấn CẤT.","quy_trinh_mua_hang_misa","MISA|mua_hàng|không_qua_kho","Cách lập phiếu mua hàng không qua kho?|Quy trình nhập mua hàng không qua kho?"
MHNKQK_003,"Sự khác nhau giữa nhập kho qua kho và không qua kho là gì?","Điểm khác biệt chính:  - Nhập qua kho → vật tư được nhập vào kho vật tư, kho quản lý số lượng tồn.  - Nhập không qua kho → vật tư được đưa thẳng cho bộ phận sử dụng, không đi qua kho vật tư.  - Khi nhập không qua kho phải chọn đúng tài khoản chi phí theo mục đích sử dụng.","quy_trinh_mua_hang_misa","không_qua_kho|so_sánh","Khác biệt giữa hai loại phiếu nhập?|Nhập không qua kho khác gì nhập kho thông thường?"
MHNKQK_004,"Khi nhập mua hàng không qua kho cần lưu ý điều gì?","Phải chọn đúng tài khoản chi phí theo mục đích và bộ phận sử dụng. Ví dụ: vật tư dùng cho sản xuất → chọn tài khoản 6272. Sai tài khoản sẽ ảnh hưởng đến chi phí và báo cáo kế toán.","quy_trinh_mua_hang_misa","chi_phí|tài_khoản|6272","Chọn tài khoản chi phí thế nào khi nhập không qua kho?|Vì sao tài khoản chi phí quan trọng?"
108,mua hàng nhập khẩu qua kho,"CÁC BƯỚC THỰC HIỆN: B1: Gửi file tờ khai vào nhóm Vật tư – Kế toán B2: Kiểm tra mã vật tư cần nhập kho dựa vào tên nguyên liệu và quy cách nhập kho. Với những chất chưa có mã hoặc quy cách khác → nhờ kế toán tạo mã mới. Mã nhà cung cấp: - Pháp nhân BMC, Delta, TPT: dùng mã nhà cung cấp nước ngoài. - Pháp nhân Agrishop: AGRISHOP_BVTV. - Pháp nhân BMC VP: BMC VĨNH PHÚC. Pháp nhân BMC, Delta, TPT → chọn “Mua hàng nhập khẩu nhập kho” → Số PN đuôi NK Pháp nhân Agrishop và BMC Vĩnh Phúc → chọn “Mua hàng trong nước nhập kho” → Số PN đuôi NVT (nhập như phiếu nhập bình thường) Diễn giải trên phiếu nhập: “Nhập kho nguyên liệu – <nhà cung cấp> – Số tờ khai, ngày tờ khai – Số hợp đồng + Pháp nhân ký (Ngày hợp đồng) – Tổng tờ khai – Số lượng thực nhận hôm đó” Số hóa đơn → ghi SỐ TỜ KHAI Ngày hóa đơn → ghi NGÀY TỜ KHAI",quy_trinh_mua_hang_misa,kiểm_tra|mua_hàng|nhập_kho,mua hàng nhập khẩu qua kho là gì?,buoc-1-2-mua-hang-nhap-khau-qua-kho|mua-hang-nhap-khau-qua-kho|dien-giai-mua-hang-nhap-khau-qua-kho|phieu-nhap-chung-tu-mua-hang|hoa-don-chung-tu-mua-hang
QRNR_001,"Quy trình làm nhãn riêng gồm những bước nào?","Quy trình làm nhãn riêng gồm 8 bước: 1. Nhận lệnh in (T4 + T7). 2. Lên đơn hàng. 3. Kinh doanh và kế toán kiểm tra tiền cọc. 4. Trình ký (T4 + T7). 5. Gửi đơn hàng cho nhà in. 6. Duyệt in. 7. Theo dõi tiến độ nhãn về. 8. Kho kiểm tra nhãn và nhập kho.","quy_trinh_nhan_rieng","nhãn_rieng|quy_trinh|in_nhãn","Các bước làm nhãn riêng?|Quy trình in nhãn riêng gồm mấy bước?"
QRNR_002,"Bước 1 của quy trình làm nhãn riêng là gì?","Bước 1: Nhận lệnh in (T4 + T7) từ bộ phận liên quan trước khi tiến hành lên đơn hàng.","quy_trinh_nhan_rieng","nhãn_rieng|lệnh_in","Nhận lệnh in là gì trong quy trình nhãn riêng?"
QRNR_003,"Bước 2 của quy trình làm nhãn riêng là gì?","Bước 2: Lên đơn hàng dựa trên lệnh in được giao.","quy_trinh_nhan_rieng","lên_đơn_hàng|nhãn_rieng","Lên đơn hàng nhãn riêng gồm việc gì?"
QRNR_004,"Kinh doanh và kế toán kiểm tra tiền cọc trong bước nào?","Bước 3: Bộ phận Kinh doanh và Kế toán kiểm tra tiền cọc (tạm ứng/chi phí in).","quy_trinh_nhan_rieng","kiểm_tra_tiền cọc|kế_toán|kinh_doanh","Kiểm tra tiền cọc nằm ở bước nào?|Ai kiểm tra tiền cọc khi in nhãn?"
QRNR_005,"Trình ký diễn ra ở bước mấy của quy trình làm nhãn riêng?","Trình ký diễn ra ở bước 4: Trình ký (T4 + T7).","quy_trinh_nhan_rieng","trình_ký|duyệt","Bước trình ký là bước mấy?"
QRNR_006,"Đơn hàng được gửi cho nhà in ở bước nào?","Bước 5: Gửi đơn hàng (ĐH) cho nhà in để chuẩn bị in nhãn.","quy_trinh_nhan_rieng","gửi_đơn_hàng|nhà_in","Gửi đơn hàng cho nhà in là bước nào?"
QRNR_007,"Duyệt in thuộc bước nào trong quy trình?","Duyệt in là bước 6, xác nhận bản in trước khi sản xuất.","quy_trinh_nhan_rieng","duyệt_in|nhãn","Duyệt in nằm ở bước nào?"
QRNR_008,"Theo dõi tiến độ nhãn về nằm ở bước nào?","Theo dõi tiến độ nhãn về nằm ở bước 7, nhằm đảm bảo tiến độ giao nhãn đúng kế hoạch.","quy_trinh_nhan_rieng","theo_dõi_tiến_độ|nhãn","Theo dõi nhãn về là bước bao nhiêu?"
QRNR_009,"Kho kiểm tra nhãn và nhập kho diễn ra ở bước nào?","Đây là bước 8: Kho kiểm tra nhãn sau khi nhà in giao và tiến hành nhập kho.","quy_trinh_nhan_rieng","kho|kiểm_tra_nhãn|nhập_kho","Kho kiểm tra nhãn ở bước mấy?"
110,"lệnh in nhãn riêng được nhận từ bộ phận nào, vào thời gian nào và trên kênh nào?","Lệnh in nhãn riêng được nhận từ CSKH C1 (BMC) và C2 (Phúc Thịnh) vào thứ 4 và thứ 7 hàng tuần, trên nhóm Zalo ""ĐẶT IN NHÃN RIÊNG"".",nhan_mang_tui,,"lệnh in nhãn riêng được nhận từ bộ phận nào, vào thời gian nào và trên kênh nào? là gì?",
111,"lệnh in thứ 4 thì trình ký vào ngày nào, và lệnh in thứ 7 thì trình ký vào ngày nào?",Lệnh in thứ 4 sẽ được trình ký vào thứ 7. Lệnh in thứ 7 sẽ được trình ký vào thứ 4 tuần kế tiếp.,khac,,"lệnh in thứ 4 thì trình ký vào ngày nào, và lệnh in thứ 7 thì trình ký vào ngày nào? là gì?",
112,một lệnh in nhãn riêng được in ra mấy bản và dùng để làm gì?,Mỗi lệnh in được in 3 bản: 1) Bản dùng để in nhãn; 2) Bản dùng để tạo mã vật tư; 3) Bản gửi kho vật tư để kiểm tra tồn kho nhãn.,nhan_mang_tui,kiểm_tra|tồn_kho,một lệnh in nhãn riêng được in ra mấy bản và dùng để làm gì? là gì?,
113,phân biệt in tái bản trong lệnh in là gì?,"""In tái bản"" là in lại thiết kế nhãn đã từng được in trước đó, không thay đổi nội dung thiết kế.",nhan_mang_tui,thiết_kế,phân biệt in tái bản trong lệnh in là gì? là gì?,
114,in tái bản có chỉnh sửa được hiểu như thế nào?,"""In tái bản có chỉnh sửa"" là trường hợp thiết kế đã từng in nhưng khách hàng yêu cầu chỉnh một số chi tiết nhỏ như tên hiệu, hình ảnh, đơn vị phân phối hoặc một số thông tin trên nhãn mà không thay đổi quá nhiều bố cục.",nhan_mang_tui,thiết_kế,in tái bản có chỉnh sửa được hiểu như thế nào? là gì?,
115,khi khách hàng muốn thay đổi tên thương mại trên nhãn thì được xếp vào loại thiết kế nào?,"Khi khách hàng muốn thay đổi tên thương mại, thiết kế đó được xem là ""thiết kế mới"", không còn là in tái bản có chỉnh sửa.",nhan_mang_tui,thiết_kế,khi khách hàng muốn thay đổi tên thương mại trên nhãn thì được xếp vào loại thiết kế nào? là gì?,
116,khái niệm thiết kế mới trong quy trình in nhãn là gì?,"""Thiết kế mới"" là thiết kế nhãn chưa từng in lần nào và chưa có mã vật tư trên hệ thống.",nhan_mang_tui,thiết_kế,khái niệm thiết kế mới trong quy trình in nhãn là gì? là gì?,
117,"sau khi thiết kế chỉnh sửa được chốt, có còn lưu thiết kế cũ không?","Khi thiết kế chỉnh sửa đã được chốt, công ty sẽ không còn lưu thiết kế cũ nữa, chỉ giữ phiên bản đã chỉnh sửa.",thiet_ke,thiết_kế,"sau khi thiết kế chỉnh sửa được chốt, có còn lưu thiết kế cũ không? là gì?",
118,in thiết kế tái bản được thực hiện dựa trên nguồn dữ liệu nào?,"In thiết kế tái bản được thực hiện dựa vào thư mục nhãn trên đường dẫn NAS của bộ phận vật tư, nơi lưu trữ file thiết kế nhãn đã in trước đó.",nhan_mang_tui,thiết_kế,in thiết kế tái bản được thực hiện dựa trên nguồn dữ liệu nào? là gì?,
119,quy trình xử lý đối với in tái bản có chỉnh sửa và in thiết kế mới là gì?,"Đối với in tái bản có chỉnh sửa và thiết kế mới: lên nhóm khách hàng để kiểm tra nhãn khách đã chốt, gửi hình ảnh nhãn vào nhóm, thiết kế thêm ô tích, sau khi khách chốt thì lưu file thiết kế vào thư mục NAS và tiến hành in nhãn.",nhan_mang_tui,kiểm_tra|thiết_kế,quy trình xử lý đối với in tái bản có chỉnh sửa và in thiết kế mới là gì? là gì?,
120,bước check nhãn dựa trên tài liệu nào và mục tiêu là gì?,"Bước check nhãn dựa vào thông tin trên giấy đăng ký và giấy hợp quy, nhằm kiểm tra nhãn theo 20 mục tiêu chuẩn để đảm bảo nhãn in đúng, đủ và tuân thủ quy định pháp lý.",nhan_mang_tui,kiểm_tra,bước check nhãn dựa trên tài liệu nào và mục tiêu là gì? là gì?,
121,có bao nhiêu mục nội dung cần kiểm tra khi check nhãn và một số mục chính là gì?,"Có 20 mục cần kiểm tra khi check nhãn, bao gồm: 1) Tên thương mại; 2) Hoạt chất, hàm lượng; 3) Số đăng ký; 4) Số hợp quy; 5) Đối tượng đăng ký; 6) Đơn vị đăng ký và địa chỉ; 7) Đơn vị ủy quyền và địa chỉ; 8) Đơn vị sản xuất; 9) Xuất xứ; 10) Canh mép; 11) Đơn vị phân phối; 12) Màu độc, biểu tượng độc; 13) Quy cách; 14) NSX, ngày đóng gói, HSD; 15) Liều lượng, cách dùng; 16) Thời gian cách ly; 17) Tên chai, kích thước; 18) Mã QR; 19) Câu nhận biết; 20) Sở hữu trí tuệ.",chai,kiểm_tra,có bao nhiêu mục nội dung cần kiểm tra khi check nhãn và một số mục chính là gì?,
122,"từ tháng 6/2025 trở đi, quy định về xuất xứ trên nhãn có gì thay đổi?","Từ tháng 6/2025 trở đi, tất cả các nhãn sẽ bỏ thông tin về ""xuất xứ"" và không thể hiện các từ gây hiểu lầm về xuất xứ như ""sản phẩm của..."", ""nhập khẩu..."".",nhan_mang_tui,,"từ tháng 6/2025 trở đi, quy định về xuất xứ trên nhãn có gì thay đổi? là gì?",
