row_index,id,issue_type,severity,detail
279,phytophthora_bait_01_qa_01__000279,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Phytophthora', 'Pythium', 'Bẫy đất', 'Kỹ thuật nông nghiệp', 'Bệnh cây trồng']"
280,phytophthora_bait_01_qa_02__000280,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Phytophthora', 'Pythium', 'Bẫy dung dịch', 'Chọn lọc', 'Bệnh cây trồng']"
281,phytophthora_bait_01_qa_03__000281,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Phytophthora', 'Pythium', 'Kỹ thuật nông nghiệp', 'An toàn lao động', 'Bẫy đất', 'Bẫy dung dịch']"
282,phytophthora_bait_01_chunk_01__000282,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'Pythium', 'vật liệu bẫy', 'phân lập nấm', 'môi trường chọn lọc']"
283,phytophthora_bait_01_chunk_02__000283,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vật liệu bẫy', 'cây ký chủ', 'Phytophthora', 'Pythium', 'phương pháp bẫy']"
284,phytophthora_bait_01_chunk_03__000284,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập nấm', 'rễ con', 'vật liệu bẫy', 'Phytophthora', 'Pythium']"
285,phytophthora_bait_01_qa_01__000285,TAG_HAS_SPACE,MED,"tags có token chứa space: ['môi trường chọn lọc', 'PSM', 'phân lập nấm', 'Phytophthora', 'Pythium']"
286,phytophthora_bait_01_qa_02__000286,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập nấm', 'thời điểm', 'vật liệu bẫy', 'Phytophthora', 'Pythium']"
287,phytophthora_bait_01_qa_03__000287,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vật liệu bẫy', 'nổi trên mặt nước', 'kỹ thuật bẫy', 'Phytophthora', 'Pythium']"
288,fusarium_soil_dilution_chunk_01__000288,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Fusarium', 'Pha loãng dung dịch đất', 'Môi trường chọn lọc', 'Phòng thí nghiệm nông nghiệp']"
289,fusarium_soil_dilution_chunk_02__000289,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Kỹ thuật phòng thí nghiệm', 'Lưu ý pha loãng dung dịch đất', 'An toàn phòng thí nghiệm', 'Fusarium']"
290,fusarium_soil_dilution_qa_01__000290,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Cơ chế phân lập', 'Pha loãng dung dịch đất', 'Fusarium', 'Vi sinh vật đất']"
291,fusarium_soil_dilution_qa_02__000291,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Thời điểm sử dụng', 'Fusarium', 'Đất trồng rau màu', 'Kỹ thuật phòng thí nghiệm']"
292,fusarium_soil_dilution_qa_03__000292,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Cơ chế phân lập', 'Pha loãng dung dịch đất', 'Fusarium', 'Vi sinh vật đất']"
293,fusarium_quant_qa_01__000293,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Fusarium', 'phân lập', 'nồng độ pha loãng', 'đất', 'định lượng']"
294,fusarium_quant_qa_02__000294,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập', 'định lượng', 'đĩa nhắc lại', 'mẫu đất', 'độ chính xác']"
295,fusarium_quant_qa_03__000295,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Fusarium', 'bào tử', 'mầm bệnh', 'đơn vị tạo tản nấm', 'CFU']"
296,fusarium_quant_qa_04__000296,TAG_HAS_SPACE,MED,"tags có token chứa space: ['CFU', 'tính toán', 'đơn vị tạo tản nấm', 'đất', 'phân lập']"
297,fusarium_quant_chunk_01__000297,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Fusarium', 'pha loãng', 'đất', 'tản nấm', 'đĩa phân lập']"
298,fusarium_quant_chunk_02__000298,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập', 'định lượng', 'đĩa nhắc lại', 'mẫu đất', 'độ chính xác']"
299,fusarium_quant_chunk_03__000299,TAG_HAS_SPACE,MED,"tags có token chứa space: ['mầm bệnh', 'bào tử', 'CFU', 'đơn vị tạo tản nấm', 'đất']"
300,fusarium_quant_chunk_04__000300,TAG_HAS_SPACE,MED,"tags có token chứa space: ['CFU', 'công thức', 'tính toán', 'đơn vị tạo tản nấm', 'đất']"
301,fungal_isolation_chunk_01__000301,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấy truyền', 'phân lập nấm', 'vi sinh vật gây bệnh', 'môi trường PDA', 'CLA']"
302,fungal_isolation_chunk_02__000302,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm bệnh', 'kiểm tra đĩa cấy', 'bào tử', 'phân lập nấm', 'cấy truyền']"
303,fungal_isolation_chunk_03__000303,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm hoại sinh', 'phân lập nấm', 'rễ cây', 'vết đốm lá', 'Trichoderma']"
304,fungal_isolation_qa_01__000304,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấy truyền', 'sợi nấm', 'phân lập', 'kỹ thuật']"
305,fungal_isolation_qa_02__000305,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bào tử', 'tác nhân gây bệnh', 'phân lập', 'quan sát']"
306,fungal_isolation_qa_03__000306,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm hoại sinh', 'Trichoderma', 'phân lập', 'nấm bệnh']"
307,fungal_isolation_qa_04__000307,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thực hành', 'phân lập', 'kinh nghiệm', 'nấm bệnh', 'nấm hoại sinh']"
308,fungi_isolation_chunk_01__000308,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấy truyền', 'phân lập nấm', 'giám định nấm', 'đĩa cấy', 'rễ cây']"
309,fungi_isolation_chunk_02__000309,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm tạp', 'Penicillium', 'Cladosporium', 'Trichoderma', 'cấy truyền nấm']"
310,fungi_isolation_qa_01__000310,TAG_HAS_SPACE,MED,"tags có token chứa space: ['làm thuần nấm', 'cấy đơn bào tử', 'cấy đỉnh sợi nấm', 'tách chủng nấm', 'giám định nấm']"
311,fungi_isolation_qa_02__000311,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lưu ý cấy truyền', 'phân lập nấm', 'nấm tạp', 'kỹ thuật làm thuần nấm', 'phòng thí nghiệm nấm']"
312,fungi_pure_culture_chunk_01__000312,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giám định nấm', 'thuần mẫu', 'mẫu nấm', 'cấy nấm']"
313,fungi_pure_culture_chunk_02__000313,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thuần mẫu', 'giám định', 'nấm bệnh', 'xác định tác nhân']"
314,fungi_pure_culture_qa_01__000314,TAG_HAS_SPACE,MED,"tags có token chứa space: ['làm thuần mẫu', 'cấy nấm', 'môi trường sạch', 'vô trùng']"
315,fungi_pure_culture_qa_02__000315,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lưu ý', 'làm thuần mẫu', 'vô trùng', 'môi trường nuôi cấy']"
316,fungi_single_spore_chunk_01__000316,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấy đơn bào tử', 'nấm thuần', 'nuôi cấy nấm', 'bào tử nấm', 'phương pháp cấy']"
317,fungi_single_spore_chunk_02__000317,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quy trình cấy đơn bào tử', 'khử trùng que cấy', 'nuôi cấy nấm', 'bào tử nấm', 'mẫu nấm thuần']"
318,fusarium_spore_isolation_chunk_01__000318,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Fusarium spp.', 'bào tử', 'dịch bào tử', 'nuôi cấy', 'kính lúp']"
319,fusarium_spore_isolation_chunk_02__000319,TAG_HAS_SPACE,MED,"tags có token chứa space: ['dịch bào tử', 'đĩa Petri', 'nảy mầm', 'kính lúp soi nổi', 'que cấy dẹp']"
320,fusarium_spore_isolation_qa_01__000320,TAG_HAS_SPACE,MED,"tags có token chứa space: ['mật độ bào tử', 'kiểm tra', 'dịch bào tử', 'nảy mầm', 'nuôi cấy']"
321,fusarium_spore_isolation_qa_02__000321,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bào tử nảy mầm', 'chuyển môi trường', 'nuôi cấy thuần chủng', 'que cấy dẹp', 'đĩa Petri']"
322,fusarium_spore_isolation_qa_03__000322,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kính lúp soi nổi', 'nguồn sáng', 'tương phản', 'quan sát bào tử', 'que cấy dẹp']"
323,fungi_tip_culture_chunk_01__000323,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấy đỉnh sinh trưởng', 'sợi nấm', 'thuần chủng', 'Phytophthora', 'Rhizoctonia']"
324,fungi_tip_culture_chunk_02__000324,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quy trình cấy đỉnh sinh trưởng', 'kỹ thuật nuôi cấy', 'môi trường thạch', 'kính lúp soi', 'que cấy dẹp']"
325,fungi_tip_culture_qa_01__000325,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đĩa Petri', 'môi trường thạch', 'đỉnh sinh trưởng', 'kỹ thuật cấy', 'quan sát sợi nấm']"
326,fungi_tip_culture_qa_02__000326,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đỉnh sinh trưởng', 'kính lúp soi', 'que cấy dẹp', 'lấy mẫu nấm', 'thuần chủng']"
327,fungi_tip_culture_qa_03__000327,TAG_HAS_SPACE,MED,"tags có token chứa space: ['an toàn', 'khử trùng', 'thao tác nhẹ nhàng', 'quan sát chính xác', 'cấy nấm']"
328,rhizoctonia_cultivation_chunk_01__000328,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nuôi cấy nấm', 'Rhizoctonia', 'Cấy nấm', 'Mẫu thuần']"
329,rhizoctonia_cultivation_chunk_02__000329,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Kỹ thuật cấy nấm', 'Rhizoctonia', 'Môi trường thạch nghiêng', 'Thuần nấm']"
330,fungi_diag_chunk_01__000330,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm bệnh', 'tản nấm', 'hình thái', 'màu sắc', 'chẩn đoán', 'phân loại']"
331,fungi_diag_chunk_02__000331,TAG_HAS_SPACE,MED,"tags có token chứa space: ['chẩn đoán', 'tản nấm', 'môi trường nhân tạo', 'phân loại', 'tiết kiệm chi phí']"
332,fungi_diag_qa_01__000332,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nhận biết tản nấm', 'môi trường nhân tạo', 'tiết kiệm chi phí', 'phân loại nấm', 'chẩn đoán']"
333,fungi_diag_qa_02__000333,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm bệnh', 'Pythium', 'Fusarium', 'Rhizoctonia', 'Sclerotium', 'chẩn đoán', 'tản nấm']"
334,fungi_identification_chunk_01__000334,TAG_HAS_SPACE,MED,"tags có token chứa space: ['hình thái nấm', 'giám định nấm', 'bào tử', 'hạch nấm', 'quả thể vô tính', 'quả thể hữu tính']"
335,fungi_identification_chunk_02__000335,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm không tạo bào tử', 'hạch nấm', 'giám định nấm', 'Sclerotinia', 'Sclerotium', 'Rhizoctonia']"
336,fungal_pathogen_identification_chunk_01__000336,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm gây bệnh', 'bệnh cây trồng', 'đốm lá', 'thối rễ', 'gỉ sắt', 'sương mai']"
337,fungal_pathogen_identification_chunk_02__000337,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giám định tác nhân nấm', 'phòng trừ bệnh nấm', 'lựa chọn thuốc trừ nấm', 'quản lý bệnh tổng hợp']"
338,fungal_pathogen_identification_chunk_03__000338,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phương pháp giám định nấm', 'quan sát bào tử', 'kính hiển vi trong chẩn đoán', 'nuôi cấy nấm bệnh']"
339,fungal_pathogen_identification_chunk_04__000339,TAG_HAS_SPACE,MED,"tags có token chứa space: ['hòa hợp sinh dưỡng', 'phân biệt loài nấm', 'đa dạng di truyền nấm', 'kỹ thuật giám định nấm']"
340,fungal_pathogen_identification_qa_01__000340,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quan sát bào tử', 'kính hiển vi', 'giám định nấm', 'đặc điểm hình thái']"
341,fungal_pathogen_identification_qa_02__000341,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập nấm', 'nuôi cấy nấm', 'giám định nấm', 'môi trường nhân tạo']"
342,fungal_pathogen_identification_qa_03__000342,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lựa chọn thuốc trừ nấm', 'phòng trừ bệnh', 'giám định tác nhân', 'hiệu quả thuốc']"
343,fungal_pathogen_identification_qa_04__000343,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm ký sinh', 'cơ chế gây bệnh', 'sương mai', 'phấn trắng', 'giám định nấm']"
344,fungi_classification_chunk_01__000344,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'đặc tính sinh học', 'phân loại', 'bào tử', 'kitin']"
345,fungi_classification_chunk_02__000345,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'phân loại', 'giám định', 'bệnh cây', 'sinh học']"
346,fungi_classification_chunk_03__000346,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'sơ đồ phân loại', 'phòng thí nghiệm', 'nhận diện', 'ví dụ']"
347,fungi_classification_chunk_04__000347,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'sơ đồ treo tường', 'phòng thí nghiệm', 'giám định', 'đào tạo']"
348,fungi_characteristics_chunk_01__000348,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm', 'vi sinh vật', 'dị dưỡng', 'dinh dưỡng', 'bệnh cây']"
349,fungi_characteristics_chunk_02__000349,TAG_HAS_SPACE,MED,"tags có token chứa space: ['sợi nấm', 'phân nhánh', 'xâm nhiễm', 'hoại sinh', 'phân hủy chất hữu cơ']"
350,fungi_characteristics_chunk_03__000350,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vách tế bào', 'kitin', 'xenlulô', 'polysacarit', 'phân biệt nấm']"
351,fungi_characteristics_chunk_04__000351,TAG_HAS_SPACE,MED,"tags có token chứa space: ['sợi nấm đa bào', 'vách ngăn', 'phân biệt nấm', 'vi sinh vật giống nấm', 'kính hiển vi']"
352,fungi_characteristics_chunk_05__000352,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bào tử động', 'bào tử lan truyền', 'du động bào tử', 'nấm thực', 'Oomycota']"
353,fungi_characteristics_chunk_06__000353,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấu trúc bảo tồn', 'bào tử vách dày', 'hạch nấm', 'quả thể', 'chu kỳ bệnh']"
354,fungal_classification_chunk_01__000354,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nấm', 'Phân loại', 'Tiến hóa', 'Kỹ thuật phân tử', 'Nấm bệnh', 'Mycorrhizal']"
355,fungal_classification_chunk_02__000355,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nấm', 'Plasmodiophora brassicae', 'Ký sinh', 'Sưng rễ', 'Cây họ thập tự', 'Nấm nhầy']"
356,fungal_classification_qa_01__000356,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nấm', 'Kỹ thuật phân tử', 'Tiến hóa', 'Phân tích di truyền', 'Phân loại học']"
357,fungal_classification_qa_02__000357,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nấm', 'Plasmodiophora brassicae', 'Sưng rễ', 'Bệnh cây họ thập tự', 'Phòng trừ bệnh', 'Ký sinh nội bào']"
358,fungal_classification_qa_03__000358,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nấm', 'Ký sinh', 'Phân loại', 'An toàn phòng thí nghiệm', 'Cơ chế ký sinh', 'Nghiên cứu nấm']"
359,fungi_classification_chunk_01__000359,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân loại nấm', 'giới', 'ngành', 'bào tử', 'sinh vật giống nấm']"
360,oomycota_chunk_01__000360,TAG_HAS_SPACE,MED,"tags có token chứa space: ['oomycota', 'du động bào tử', 'vách tế bào', 'sinh sản hữu tính', 'ký sinh']"
361,peronosporaceae_chunk_01__000361,TAG_HAS_SPACE,MED,"tags có token chứa space: ['peronosporaceae', 'bào tử', 'ký sinh', 'lan truyền', 'bệnh cây trồng']"
362,albuginaceae_chunk_01__000362,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Albuginaceae', 'bệnh gỉ trắng', 'bào tử', 'lan truyền', 'cây họ thập tự']"
363,chytridiomycota_chunk_01__000363,TAG_HAS_SPACE,MED,"tags có token chứa space: ['chytridiomycota', 'du động bào tử', 'ký sinh', 'virus thực vật', 'rễ cải bắp']"
364,zygomycota_chunk_01__000364,TAG_HAS_SPACE,MED,"tags có token chứa space: ['zygomycota', 'bào tử vô tính', 'lan truyền', 'thối nhũn', 'bí']"
365,ascomycota_chunk_01__000365,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ascomycota', 'bào tử túi', 'sinh sản hữu tính', 'bào tử phân sinh', 'quả thể']"
366,erysiphales_chunk_01__000366,TAG_HAS_SPACE,MED,"tags có token chứa space: ['erysiphales', 'phấn trắng', 'bào tử túi', 'quả thể kín', 'bệnh cây trồng']"
367,pyrenomycetes_chunk_01__000367,TAG_HAS_SPACE,MED,"tags có token chứa space: ['pyrenomycetes', 'bào tử túi', 'quả thể bầu', 'bệnh cây trồng', 'gibberella']"
368,loculoascomycetes_chunk_01__000368,TAG_HAS_SPACE,MED,"tags có token chứa space: ['loculoascomycetes', 'bào tử túi', 'tử tọa túi', 'bệnh cây trồng', 'mycosphaerella']"
369,discomycetes_chunk_01__000369,TAG_HAS_SPACE,MED,"tags có token chứa space: ['discomycetes', 'bào tử túi', 'quả thể đĩa', 'bệnh cây trồng', 'monilinia']"
370,fungi_classification_chunk_01__000370,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Nấm bệnh', 'Deuteromycetes', 'Bào tử vô tính', 'Phân loại nấm']"
371,fungi_classification_chunk_02__000371,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Ngành Basidiomycota có đặc điểm gì?', 'Các bộ chính trong Basidiomycota là gì?', 'Vai trò của các bộ trong Basidiomycota?']"
372,fungi_classification_qa_01__000372,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế sinh sản', 'Nấm bệnh', 'Deuteromycetes', 'Bào tử vô tính']"
373,fungi_classification_qa_02__000373,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Thời điểm gây bệnh', 'Nấm bệnh', 'Basidiomycota', 'Điều kiện môi trường']"
374,fungi_classification_qa_03__000374,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phòng trừ bệnh', 'Nấm bệnh', 'Deuteromycetes', 'Basidiomycota', 'Biện pháp quản lý']"
375,fungi_classification_qa_04__000375,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế gây bệnh', 'Nấm gỉ sắt', 'Uredinales', 'Ký sinh trùng']"
376,koch_rule_chunk_01__000376,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Quy trình lây bệnh', 'lây bệnh nhân tạo', 'cây trồng', 'vi sinh vật', 'quy tắc Koch']"
377,koch_rule_chunk_02__000377,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Lựa chọn cây trồng', 'mẫn cảm', 'giống cây', 'triệu chứng bệnh', 'quy tắc Koch']"
378,koch_rule_qa_01__000378,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Quy tắc Koch', 'bước thực hiện', 'xác định tác nhân', 'vi sinh vật', 'cây trồng']"
379,koch_rule_qa_02__000379,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Lợi ích lây bệnh', 'nghiên cứu bệnh cây', 'xác định tác nhân', 'đo độc tính', 'phổ ký chủ']"
380,artificial_inoculation_chunk_01__000380,TAG_HAS_SPACE,MED,"tags có token chứa space: ['yếu tố môi trường', 'nhiệt độ', 'độ ẩm', 'dinh dưỡng', 'nguồn bệnh']"
381,artificial_inoculation_chunk_02__000381,TAG_HAS_SPACE,MED,"tags có token chứa space: ['công thức đối chứng', 'thí nghiệm', 'so sánh', 'độ tin cậy', 'kiểm soát']"
382,artificial_inoculation_qa_01__000382,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bố trí thí nghiệm', 'công thức đối chứng', 'đối chứng', 'so sánh', 'thí nghiệm']"
383,artificial_inoculation_qa_02__000383,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lưu ý thí nghiệm', 'kiểm soát môi trường', 'công thức đối chứng', 'độ chính xác', 'thí nghiệm']"
384,artificial_inoculation_chunk_01__000384,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây bệnh nhân tạo', 'quy tắc Koch', 'chẩn đoán bệnh', 'tác nhân gây bệnh']"
385,artificial_inoculation_chunk_02__000385,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phương pháp lây bệnh', 'tác nhân gây bệnh', 'nấm', 'vi khuẩn', 'đất', 'lá']"
386,artificial_inoculation_chunk_03__000386,TAG_HAS_SPACE,MED,"tags có token chứa space: ['độ ẩm', 'lây bệnh nhân tạo', 'môi trường ẩm', 'phun sương', 'túi ny lông']"
387,artificial_inoculation_qa_01__000387,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây bệnh vào thân', 'Sclerotinia', 'Sclerotium', 'vi khuẩn gây héo']"
388,artificial_inoculation_qa_02__000388,TAG_HAS_SPACE,MED,"tags có token chứa space: ['môi trường ẩm', 'phun sương', 'túi ny lông', 'lây bệnh lá', 'Septoria', 'Colletotrichum']"
389,artificial_inoculation_qa_03__000389,TAG_HAS_SPACE,MED,"tags có token chứa space: ['tủ ẩm', 'ánh nắng trực tiếp', 'stress cây', 'lây bệnh nhân tạo', 'lưu ý thí nghiệm']"
390,plant_pathogen_inoculation_chunk_01__000390,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây bệnh', 'thân cây', 'dịch bào tử', 'thí nghiệm', 'đối chứng']"
391,plant_pathogen_inoculation_chunk_02__000391,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây bệnh', 'lá cây', 'dịch bào tử', 'thí nghiệm', 'đối chứng']"
392,plant_pathogen_inoculation_chunk_03__000392,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đối chứng', 'so sánh', 'thí nghiệm', 'lây bệnh', 'cây trồng']"
393,plant_pathogen_inoculation_chunk_04__000393,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vết thương', 'xâm nhiễm', 'thân cây', 'lây bệnh', 'thí nghiệm']"
394,plant_pathogen_inoculation_qa_01__000394,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quan sát', 'so sánh', 'triệu chứng', 'lây bệnh', 'đối chứng']"
395,plant_pathogen_inoculation_qa_02__000395,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bảo quản', 'vết thương', 'parafilm', 'màng nylon', 'ẩm ướt']"
396,plant_pathogen_inoculation_qa_03__000396,TAG_HAS_SPACE,MED,"tags có token chứa space: ['hoa', 'quả', 'lây bệnh', 'dịch bào tử', 'thí nghiệm']"
397,disease_inoculation_chunk_01__000397,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây bệnh', 'thân cây', 'vết thương', 'ny lông', 'sợi nấm']"
398,disease_inoculation_chunk_02__000398,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ny lông', 'giữ ẩm', 'bảo vệ vết thương', 'phát triển sợi nấm', 'nguồn bệnh']"
399,disease_inoculation_chunk_03__000399,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phát hiện bệnh', 'sợi nấm', 'cây đối chứng', 'triệu chứng bệnh', 'xác định bệnh']"
400,soil_pathogen_inoculation_chunk_01__000400,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây bệnh', 'dung dịch bào tử', 'vi sinh vật', 'đất', 'nấm', 'vi khuẩn']"
401,soil_pathogen_inoculation_chunk_02__000401,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phương pháp hỗn hợp', 'phương pháp lớp mỏng', 'sinh khối', 'giá thể tự nhiên', 'lây bệnh', 'cây con']"
402,soil_pathogen_inoculation_qa_01__000402,TAG_HAS_SPACE,MED,"tags có token chứa space: ['dung dịch bào tử', 'tưới đất', 'nảy mầm', 'hệ thống rễ', 'lây nhiễm']"
403,soil_pathogen_inoculation_qa_02__000403,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phương pháp hỗn hợp', 'phương pháp lớp mỏng', 'nhân sinh khối', 'giá thể tự nhiên', 'lưu ý', 'nhiễm bệnh sớm']"
404,fungus_spore_prep_chunk_01__000404,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm bệnh', 'dịch bào tử', 'môi trường thạch', 'nuôi cấy nấm', 'bào tử']"
405,fungus_spore_prep_chunk_02__000405,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cách thu dịch bào tử đơn giản', 'lấy bào tử nấm bệnh như thế nào', 'thu dịch bào tử từ đĩa cấy']"
406,fungus_spore_prep_qa_01__000406,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế nuôi cấy nấm', 'môi trường thạch', 'khử trùng', 'phát triển nấm', 'bào tử']"
407,fungus_spore_prep_qa_02__000407,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Thời điểm thu bào tử', 'phát triển nấm', 'dịch bào tử', 'nấm bệnh', 'đĩa cấy']"
408,fungus_spore_prep_qa_03__000408,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Lưu ý thu dịch bào tử', 'nước vô trùng', 'sử dụng dịch bào tử', 'bảo quản bào tử', 'đổ dịch bào tử lên đất']"
409,keto_seed_prep_chunk_01__000409,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Chuẩn bị hạt giống và giá thể,ngâm hạt', 'vỏ trấu', 'giá thể', 'bình tam giác', 'bông gòn', 'vải màn']"
410,keto_seed_prep_chunk_02__000410,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ngâm hạt', 'vỏ trấu', 'nảy mầm', 'tủ lạnh', 'kích thích nảy mầm', 'chất lượng cây trồng']"
411,keto_seed_prep_qa_01__000411,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bình tam giác', 'bông gòn', 'vải màn', 'giữ sạch', 'môi trường trồng', 'chuẩn bị giá thể']"
412,keto_seed_prep_qa_02__000412,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ngâm hạt', 'chắt nước', 'tạp chất', 'vi sinh vật', 'bảo vệ hạt', 'phát triển cây']"
413,fungi_culture_qa_01__000413,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phủ giấy nhôm', 'khử trùng', 'vô trùng', 'nút bông gòn', 'nuôi cấy nấm']"
414,fungi_culture_qa_02__000414,TAG_HAS_SPACE,MED,"tags có token chứa space: ['để nguội', 'khử trùng', 'cấy nấm', 'nguồn bệnh', 'vô trùng']"
415,fungi_culture_qa_03__000415,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cấy nấm', 'nguồn bệnh', 'vô trùng', 'tủ cấy', 'bình tam giác']"
416,fungi_culture_qa_04__000416,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nhiệt độ', 'phát triển nấm', 'sáng tối', 'nhân sinh khối', 'giá thể']"
417,fungi_culture_qa_05__000417,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lắc bình', 'phân bố nguồn bệnh', 'đồng đều', 'nhân giống', 'giá thể']"
