id,question,answer,category,tags,alt_questions_v2
bn_meta_18gr_obama_con_v_t_chunk_01,"Sản phẩm Bn-Meta 18GR (Obama Con vịt) là thuốc gì và dùng cho đối tượng nào?","Sản phẩm Bn-Meta 18GR (Obama Con vịt) của công ty Tỷ Phúc Thịnh chứa hoạt chất Metaldehyde 18% w/w, được đóng gói dưới dạng hạt xanh với quy cách 800gr và 1kg. Đây là thuốc dạng bã mồi đặc trị ốc bưu vàng trên các loại cây trồng như lúa, cây ăn trái và rau màu. Sản phẩm dùng để rải trực tiếp nhằm diệt ốc, giúp bảo vệ cây trồng hiệu quả.","thuoc_sau","metaladehyde_18|thuoc_sau|oc_buu_vang|lua|cay_an_trao|rau_mau","Thuoc Bn-Meta 18GR dung de lam gi|Bn-Meta 18GR dung cho cay nao|Cach dung Bn-Meta 18GR nhu the nao|Luu y khi su dung Bn-Meta 18GR"
bn_meta_18gr_obama_con_v_t_chunk_02,"Cách sử dụng và liều lượng của Bn-Meta 18GR để phòng trừ ốc bưu vàng?","Bn-Meta 18GR được sử dụng dưới dạng hạt xanh để rải trực tiếp trên ruộng lúa, vườn cây ăn trái và rau màu. Trên ruộng lúa, có thể kết hợp với Abamectin 3.6-5.0 phun hoặc đổ vào ruộng, hoặc dùng Niclosamide (Oosaka) xịt sau khi sạ. Hạt ốc màu xanh có thể trộn cùng lúa giống khi sạ hoặc rải sau khi sạ. Trên vườn cây ăn trái và rau màu, sản phẩm được rải quanh gốc cây để ốc ăn, kết hợp với phun Abamectin 3.6 để diệt ốc nhỏ và ốc sên.","thuoc_sau","cach_dung|lieu_luong|oc_buu_vang|lua|cay_an_trao|rau_mau","Huong dan su dung Bn-Meta 18GR nhu the nao|Lieuluong Bn-Meta 18GR de diet oc|Phuong phap phong tru oc voi Bn-Meta 18GR"
bn_meta_18gr_obama_con_v_t_qa_01,"Bn-Meta 18GR có thành phần hoạt chất chính là gì và quy cách đóng gói ra sao?","Bn-Meta 18GR chứa hoạt chất Metaldehyde với nồng độ 18% w/w. Sản phẩm được đóng gói dưới dạng hạt xanh với quy cách 800gr và 1kg, thuận tiện cho việc rải trên ruộng và vườn cây.","thuoc_sau","metaladehyde_18|quycach|hat_xanh|thuoc_sau","Hoat chat chinh cua Bn-Meta 18GR la gi|Quy cach ban Bn-Meta 18GR nhu the nao"
bn_meta_18gr_obama_con_v_t_qa_02,"Bn-Meta 18GR dùng để phòng trừ sâu bệnh nào trên cây trồng?","Bn-Meta 18GR đặc trị ốc bưu vàng – một loại sâu bệnh gây hại phổ biến trên lúa, cây ăn trái và rau màu. Sản phẩm giúp kiểm soát hiệu quả ốc bưu vàng bằng cách rải hạt mồi chứa hoạt chất Metaldehyde để ốc ăn và bị tiêu diệt.","thuoc_sau","oc_buu_vang|thuoc_sau|lua|cay_an_trao|rau_mau","Bn-Meta 18GR diet sau benh nao|San pham Bn-Meta 18GR dung cho cay nao|Cong dung cua Bn-Meta 18GR la gi"
bn_meta_18gr_obama_con_v_t_qa_03,"Có những lưu ý quan trọng nào khi sử dụng Bn-Meta 18GR?","Khi sử dụng Bn-Meta 18GR cần lưu ý không phun trực tiếp lên cây mà chỉ rải hạt xanh trên mặt ruộng hoặc quanh gốc cây để ốc ăn. Nên kết hợp với các biện pháp khác như phun Abamectin hoặc Niclosamide để đạt hiệu quả cao. Tránh rải quá liều gây ảnh hưởng đến môi trường và các sinh vật có ích.","thuoc_sau","luu_y|an_toan|ket_hop|thuoc_sau|oc_buu_vang","Luu y khi su dung Bn-Meta 18GR|Co nen phun Bn-Meta 18GR tren cay khong|Cach ket hop Bn-Meta 18GR voi thuoc khac nhu the nao"
c_15gr_con_v_t_anh_h_ng_c_chunk_01,"Sản phẩm Ốc 15GR (Con Vịt - Anh Hùng Ốc) có thành phần và công dụng chính là gì?","Ốc 15GR (Con Vịt - Anh Hùng Ốc) là thuốc bảo vệ thực vật dạng bã mồi, chứa hoạt chất Metaldehyde 15% w/w. Sản phẩm được đóng gói dưới dạng hạt xanh với quy cách bán gồm các trọng lượng: 450gr, 500gr, 800gr và 1kg tùy theo nhà cung cấp. Thuốc đặc trị ốc bưu vàng gây hại trên các loại cây lúa, cây ăn trái và rau màu. Sản phẩm dùng để rải trực tiếp nhằm kiểm soát ốc bưu vàng hiệu quả.","thuoc_sau","oc_buu_vang|metaladehyde_15|thuoc_sau|bao_ve_lua|rau_mau|cay_an_tra","Thuốc Ốc 15GR dùng để làm gì? | Thành phần chính của Ốc 15GR là gì? | Ốc 15GR có công dụng ra sao? | Sản phẩm Ốc 15GR dùng cho cây trồng nào?"
c_15gr_con_v_t_anh_h_ng_c_chunk_02,"Quy cách đóng gói và cách sử dụng thuốc Ốc 15GR như thế nào?","Thuốc Ốc 15GR được đóng gói dưới dạng hạt xanh với các trọng lượng phổ biến là 450gr, 500gr, 800gr và 1kg. Sản phẩm dùng để rải trực tiếp trên ruộng lúa, vườn cây ăn trái và rau màu nhằm diệt trừ ốc bưu vàng. Thuốc dạng bã mồi, dễ sử dụng và hiệu quả trong việc kiểm soát ốc gây hại.","thuoc_sau","quy_cach_dong_goi|huong_dan_su_dung|oc_buu_vang|thuoc_sau|bao_ve_lua","Ốc 15GR được đóng gói như thế nào? | Cách dùng thuốc Ốc 15GR ra sao? | Liều lượng sử dụng thuốc Ốc 15GR là gì?"
c_15gr_con_v_t_anh_h_ng_c_qa_01,"Ốc 15GR dùng để phòng trừ đối tượng sâu bệnh nào và trên cây trồng nào?","Ốc 15GR đặc trị ốc bưu vàng - một loại sâu bệnh gây hại phổ biến trên cây lúa, cây ăn trái và rau màu. Thuốc giúp kiểm soát hiệu quả ốc bưu vàng bằng cách rải hạt bã mồi có chứa Metaldehyde 15% w/w trên diện tích cần bảo vệ.","thuoc_sau","oc_buu_vang|thuoc_sau|metaladehyde|cay_lua|cay_an_tra|rau_mau","Ốc 15GR dùng để diệt loại sâu bệnh nào? | Thuốc Ốc 15GR áp dụng cho cây trồng nào? | Đối tượng kiểm soát của Ốc 15GR là gì?"
c_15gr_con_v_t_anh_h_ng_c_qa_02,"Có lưu ý gì khi sử dụng thuốc Ốc 15GR để phòng trừ ốc bưu vàng?","Khi sử dụng Ốc 15GR cần rải đều hạt bã mồi trên diện tích bị ốc bưu vàng gây hại. Tránh để thuốc tiếp xúc trực tiếp với cây trồng, không phun lên lá hay thân cây. Nên sử dụng đúng liều lượng và theo hướng dẫn để đảm bảo hiệu quả và an toàn cho cây trồng cũng như môi trường xung quanh.","thuoc_sau","luu_y_su_dung|an_toan_thuoc|oc_buu_vang|thuoc_sau|bao_ve_thuc_vat","Những lưu ý khi dùng Ốc 15GR là gì? | Có cần chú ý gì khi rải thuốc Ốc 15GR? | Cách sử dụng an toàn thuốc Ốc 15GR như thế nào?"
c_15gr_con_v_t_anh_h_ng_c_qa_03,"Ốc 15GR có thể sử dụng trên những loại cây trồng nào?","Ốc 15GR được sử dụng rộng rãi trên các loại cây lúa, cây ăn trái và rau màu để phòng trừ ốc bưu vàng. Sản phẩm phù hợp với nhiều loại cây trồng phổ biến trong nông nghiệp, giúp bảo vệ mùa màng hiệu quả khỏi sự phá hoại của ốc bưu vàng.","thuoc_sau","cay_lua|cay_an_tra|rau_mau|oc_buu_vang|thuoc_sau","Ốc 15GR dùng cho cây gì? | Thuốc Ốc 15GR áp dụng trên cây trồng nào? | Sản phẩm Ốc 15GR phù hợp với loại cây nào?"
si_u_b_m_d_nh_chunk_01,"Sản phẩm Siêu bám dính của công ty Tỷ Phúc Thịnh có thành phần và công dụng chính là gì?","Sản phẩm Siêu bám dính của công ty Tỷ Phúc Thịnh chứa hoạt chất C10 Alcohol Ethoxylate. Quy cách bán gồm BMC: 10ml, 100ml và Phúc Thịnh: 10ml, 100ml. Công dụng chính là giúp bám dính, loang trải và thấm sâu thuốc vào lá cây trồng như lúa, rau màu và các loại cây ăn trái. Sản phẩm đặc biệt phù hợp khi phun xịt các loại rầy, rệp, trĩ, sâu hành, nhất là trên cây hành có lớp sáp khó dính thuốc.","thuoc_bam_dinh","sieubam_dinh|bam_dinh|loang_tra|tham_sau|rau_mau|lua|cay_an_trai","Sản phẩm Siêu bám dính dùng để làm gì? | Thành phần và công dụng của Siêu bám dính là gì? | Siêu bám dính phù hợp cho cây trồng nào? | Quy cách đóng gói của Siêu bám dính như thế nào?"
si_u_b_m_d_nh_chunk_02,"Sản phẩm Siêu bám dính được sử dụng cho những loại cây trồng và sâu bệnh nào?","Siêu bám dính được sử dụng cho các loại cây trồng như lúa, rau màu và các loại cây ăn trái. Sản phẩm giúp thuốc bám dính và thấm sâu trên lá, đặc biệt hiệu quả khi phun xịt các loại sâu bệnh như rầy, rệp, trĩ, sâu hành. Đặc biệt, sản phẩm rất phù hợp với cây hành do lá hành có lớp sáp khiến thuốc khó bám dính.","thuoc_bam_dinh","lua|rau_mau|cay_an_trai|ray|rep|tri|sau_hanh|bam_dinh","Siêu bám dính dùng cho cây nào? | Sản phẩm có hiệu quả với sâu bệnh nào? | Có dùng được cho cây hành không? | Siêu bám dính có tác dụng gì trên sâu bệnh?"
si_u_b_m_d_nh_qa_01,"Cách sử dụng và liều lượng của sản phẩm Siêu bám dính như thế nào?","Sản phẩm Siêu bám dính được dùng để pha cùng thuốc BVTV khi phun xịt nhằm tăng khả năng bám dính, loang trải và thấm sâu thuốc trên lá cây. Liều lượng không được tăng quá mức khuyến cáo để tránh gây hại. Không phun sản phẩm khi thời tiết nắng nóng hoặc nhiệt độ cao để đảm bảo hiệu quả và an toàn cho cây trồng.","thuoc_bam_dinh","cach_dung|lieu_luong|phun_xit|thuoc_bam_dinh|luu_y","Cách dùng sản phẩm Siêu bám dính ra sao? | Liều lượng sử dụng Siêu bám dính là bao nhiêu? | Có lưu ý gì khi sử dụng Siêu bám dính? | Khi nào không nên phun Siêu bám dính?"
si_u_b_m_d_nh_qa_02,"Những lưu ý quan trọng khi sử dụng sản phẩm Siêu bám dính là gì?","Khi sử dụng Siêu bám dính, không được phun vào lúc thời tiết nắng nóng hoặc nhiệt độ cao để tránh làm giảm hiệu quả và gây hại cho cây trồng. Không được tăng liều lượng quá mức khuyến cáo. Sản phẩm phù hợp để dùng chung với thuốc phun trừ sâu như rầy, rệp, trĩ, sâu hành, đặc biệt trên cây hành có lớp sáp khó bám dính thuốc.","thuoc_bam_dinh","luu_y|khong_phun_nang_nong|khong_tang_lieu|thuoc_bam_dinh|cay_hanh","Những lưu ý khi dùng Siêu bám dính là gì? | Có nên phun Siêu bám dính khi trời nắng nóng không? | Có được tăng liều lượng Siêu bám dính không? | Siêu bám dính có phù hợp cho cây hành không?"
atomin_15wp_paclo_nh_t_chunk_01,"Atomin 15WP là sản phẩm thuốc bảo vệ thực vật có đặc điểm gì và công dụng ra sao?","Atomin 15WP (Paclo Nhật) của công ty Tỷ Phúc Thịnh chứa hoạt chất Paclobutrazol 15% w/w, được đóng gói dạng 1kg. Sản phẩm có công dụng điều hòa sinh trưởng cây trồng, hạn chế sượng trái, kích thích ra hoa trái vụ, hạn chế khô bông và rụng trái non, tăng tỉ lệ đậu trái non, kích thích ra rễ nhanh, chống đổ ngã và giúp cây phục hồi nhanh. Atomin 15WP làm cây xanh tốt, bộ rễ phát triển khỏe mạnh. Sản phẩm phù hợp sử dụng cho các cây như xoài, sầu riêng để kích thích ra hoa trái vụ, và cho lúa, bắp để làm cứng cây, chống đổ ngã.","thuoc_tru_benh","paclobutrazol|dieu_hoa_sinh_truong|kich_hoa|chong_do_nga|xoai|sau_rieng|lua|bap","Atomin 15WP dùng để làm gì? | Công dụng chính của Atomin 15WP là gì? | Atomin 15WP có thành phần hoạt chất nào? | Sản phẩm Atomin 15WP phù hợp cho cây trồng nào?"
atomin_15wp_paclo_nh_t_chunk_02,"Atomin 15WP được sử dụng cho những loại cây trồng nào và có tác dụng gì cụ thể?","Atomin 15WP được sử dụng cho nhiều loại cây trồng như xoài, sầu riêng để kích thích ra hoa trái vụ, hạn chế sượng trái và rụng trái non; đồng thời dùng cho lúa, bắp giúp làm cứng cây, chống đổ ngã và phục hồi nhanh. Sản phẩm giúp cây xanh tốt và phát triển bộ rễ khỏe mạnh, tăng năng suất và chất lượng trái cây.","thuoc_tru_benh","dieu_hoa_sinh_truong|kich_hoa_trai_vu|chong_do_nga|lua|bap|xoai|sau_rieng","Atomin 15WP dùng cho cây gì? | Atomin 15WP có tác dụng gì trên cây xoài và sầu riêng? | Sản phẩm có giúp chống đổ ngã cho cây bắp không?"
atomin_15wp_paclo_nh_t_qa_01,"Atomin 15WP có hoạt chất chính là gì và nồng độ bao nhiêu?","Hoạt chất chính của Atomin 15WP là Paclobutrazol với nồng độ 15% w/w, giúp điều hòa sinh trưởng và kích thích ra hoa trái vụ cho cây trồng.","thuoc_tru_benh","paclobutrazol|15%|dieu_hoa_sinh_truong|kich_hoa","Atomin 15WP chứa hoạt chất gì? | Nồng độ hoạt chất trong Atomin 15WP là bao nhiêu?"
atomin_15wp_paclo_nh_t_qa_02,"Cách sử dụng Atomin 15WP và liều lượng như thế nào để đạt hiệu quả tốt?","Atomin 15WP được sử dụng theo hướng dẫn của nhà sản xuất, thường phun hoặc tưới lên cây trồng như xoài, sầu riêng, lúa, bắp để điều hòa sinh trưởng, kích thích ra hoa và chống đổ ngã. Liều lượng và cách dùng cụ thể cần tuân theo khuyến cáo trên bao bì hoặc hướng dẫn kỹ thuật của nhà cung cấp để đảm bảo hiệu quả và an toàn.","thuoc_tru_benh","cach_dung|lieu_luong|dieu_hoa_sinh_truong|kich_hoa|chong_do_nga","Cách dùng Atomin 15WP như thế nào? | Liều lượng sử dụng Atomin 15WP ra sao? | Làm thế nào để dùng Atomin 15WP hiệu quả?"
atomin_15wp_paclo_nh_t_qa_03,"Những lưu ý quan trọng khi sử dụng Atomin 15WP là gì?","Khi sử dụng Atomin 15WP cần tuân thủ các lưu ý quan trọng như không phun thuốc quá liều, tránh phun vào giai đoạn cây không thích hợp, đảm bảo an toàn cho người sử dụng và môi trường. Nên tham khảo kỹ hướng dẫn sử dụng và bảo quản sản phẩm đúng cách để tránh ảnh hưởng xấu đến cây trồng và môi trường xung quanh.","thuoc_tru_benh","luu_y|an_toan|bao_quan|dieu_hoa_sinh_truong","Những lưu ý khi dùng Atomin 15WP là gì? | Có cần chú ý gì khi phun Atomin 15WP? | Làm sao để sử dụng Atomin 15WP an toàn?"
downy_650wp_superblast_chunk_01,"Thuốc Downy 650WP (Superblast) có thành phần và công dụng chính là gì?","Downy 650WP (Superblast) là thuốc bảo vệ thực vật chứa hoạt chất Isoprothiolane 250g/kg và Tricylazole 400g/kg. Sản phẩm được đóng gói với quy cách bán đa dạng: Agrishop 100g; BMC 30g, 100g; Phúc Thịnh 30g, 100g. Thuốc chuyên đặc trị bệnh đạo ôn trên lúa, bao gồm các dạng đạo ôn cháy lá, đạo ôn cổ bông, khô cổ bông, đạo ôn lá và thối cổ gié. Sản phẩm có hiệu quả cao với bệnh đạo ôn nhưng không hoặc ít hiệu quả với các bệnh khác. Thuốc đối thủ cạnh tranh là Bump (ADC).","thuoc_tru_benh","downy_650wp|thuoc_tru_benh|lua|dao_on|isoprothiolane|tricylazole","Thuốc Downy 650WP dùng để làm gì? | Thành phần hoạt chất của Downy 650WP là gì? | Downy 650WP có công dụng chính trên cây nào? | Quy cách đóng gói của Downy 650WP như thế nào?"
downy_650wp_superblast_chunk_02,"Downy 650WP (Superblast) dùng để phòng trừ bệnh đạo ôn trên cây lúa như thế nào?","Downy 650WP (Superblast) được sử dụng để đặc trị bệnh đạo ôn trên cây lúa, bao gồm các dạng đạo ôn cháy lá, đạo ôn cổ bông, khô cổ bông, đạo ôn lá và thối cổ gié. Thuốc có hiệu quả cao trong việc kiểm soát bệnh đạo ôn, giúp bảo vệ năng suất và chất lượng lúa. Sản phẩm không hoặc ít hiệu quả với các bệnh khác nên nên sử dụng đúng mục đích để đạt hiệu quả tối ưu.","thuoc_tru_benh","thuoc_tru_benh|lua|dao_on|thuoc_dac_tri|isoprothiolane|tricylazole","Downy 650WP có đặc trị bệnh gì trên lúa? | Thuốc Downy 650WP có hiệu quả với bệnh đạo ôn không? | Downy 650WP có dùng được cho bệnh khác ngoài đạo ôn không?"
downy_650wp_superblast_qa_01,"Downy 650WP có những lưu ý quan trọng nào khi sử dụng?","Khi sử dụng Downy 650WP (Superblast), cần lưu ý chỉ dùng thuốc để đặc trị bệnh đạo ôn trên lúa, tránh sử dụng cho các bệnh khác do hiệu quả thấp hoặc không có. Nên tuân thủ đúng liều lượng và hướng dẫn sử dụng của nhà sản xuất để đảm bảo an toàn và hiệu quả. Không phun thuốc lên cây trồng khác ngoài lúa để tránh gây hại hoặc giảm hiệu quả. Ngoài ra, cần bảo quản thuốc nơi khô ráo, tránh ánh sáng trực tiếp và xa tầm tay trẻ em.","thuoc_tru_benh","luu_y|an_toan|lua|dao_on|thuoc_tru_benh|isoprothiolane","Những lưu ý khi dùng Downy 650WP là gì? | Có cần chú ý gì khi phun Downy 650WP trên lúa? | Downy 650WP có an toàn khi dùng cho cây khác không?"
downy_650wp_superblast_qa_02,"Downy 650WP được bán với các quy cách nào và mua ở đâu?","Downy 650WP (Superblast) được bán với các quy cách đóng gói phổ biến gồm: Agrishop 100g; BMC 30g và 100g; Phúc Thịnh 30g và 100g. Người dùng có thể mua sản phẩm tại các đại lý phân phối thuốc bảo vệ thực vật như Agrishop, BMC, Phúc Thịnh để đảm bảo chất lượng và nguồn gốc sản phẩm.","thuoc_tru_benh","quy_cach|phan_phoi|lua|thuoc_tru_benh|downy_650wp","Downy 650WP có những quy cách đóng gói nào? | Mua Downy 650WP ở đâu? | Downy 650WP bán theo gói bao nhiêu gam?"
gone_super_350ec_til350_chunk_01,"Gone Super 350EC (Til350) là thuốc BVTV có thành phần gì và công dụng ra sao?","Gone Super 350EC (Til350) là thuốc bảo vệ thực vật chứa 3 hoạt chất chính: Difenoconazole 150g/L, Probiconazole 50g/L và Tebuconazole 150g/L. Sản phẩm được đóng gói với quy cách bán đa dạng như Agrishop 240ml, BMC 100ml và 240ml, Phúc Thịnh 240ml. Thuốc có công dụng phòng trừ các bệnh trên cây lúa như khô vằn, đốm vằn, lem lép hạt và trên cây cà phê bệnh rỉ sắt. Thuốc nổi bật với hiệu quả tốt trên nhóm A, khá trên nhóm B và không hiệu quả trên nhóm O. Đây là sản phẩm có 3 hoạt chất, cải tiến hơn so với sản phẩm đối thủ Tilt super của Syngenta.","thuoc_tru_benh","difenoconazole|probiconazole|tebuconazole|thuoc_tru_benh|lua|ca_phe|kho_van|ri_sat","Thuốc Gone Super 350EC có thành phần hoạt chất nào? | Gone Super 350EC dùng để phòng trừ bệnh gì trên cây lúa? | Sản phẩm Gone Super 350EC có quy cách đóng gói như thế nào? | Thuốc có hiệu quả với nhóm bệnh nào? | Gone Super 350EC và Tilt super khác nhau điểm gì?"
gone_super_350ec_til350_chunk_02,"Sản phẩm Gone Super 350EC (Til350) dùng cho cây trồng nào và phòng trừ bệnh gì?","Gone Super 350EC (Til350) được sử dụng chủ yếu trên cây lúa để phòng trừ các bệnh khô vằn, đốm vằn và lem lép hạt, đồng thời cũng dùng cho cây cà phê để phòng trừ bệnh rỉ sắt. Thuốc không hiệu quả với nhóm bệnh O nên cần lưu ý khi sử dụng. Việc sử dụng thuốc giúp bảo vệ cây trồng khỏi các bệnh nấm gây hại, nâng cao năng suất và chất lượng sản phẩm.","thuoc_tru_benh","lua|ca_phe|kho_van|dom_van|ri_sat|lem_lep_hat|thuoc_tru_benh","Gone Super 350EC dùng cho cây gì? | Thuốc có phòng trừ bệnh gì trên cây cà phê? | Gone Super 350EC có hiệu quả với bệnh lem lép hạt trên lúa không? | Thuốc có dùng được cho nhóm bệnh O không?"
gone_super_350ec_til350_qa_01,"Quy cách đóng gói của Gone Super 350EC (Til350) như thế nào?","Sản phẩm Gone Super 350EC (Til350) được đóng gói và bán với các quy cách sau: Agrishop 240ml, BMC có 2 loại 100ml và 240ml, Phúc Thịnh 240ml. Người dùng có thể lựa chọn quy cách phù hợp với nhu cầu sử dụng và diện tích canh tác.","thuoc_tru_benh","quy_cach|dong_goi|gone_super_350ec|thuoc_tru_benh","Gone Super 350EC có những quy cách đóng gói nào? | Sản phẩm Gone Super 350EC bán ở đâu và với dung tích bao nhiêu? | Quy cách đóng gói của Gone Super 350EC có đa dạng không?"
gone_super_350ec_til350_qa_02,"Những lưu ý quan trọng khi sử dụng Gone Super 350EC (Til350) là gì?","Khi sử dụng Gone Super 350EC (Til350), cần lưu ý thuốc có hiệu quả tốt với nhóm bệnh A, khá với nhóm B và không hiệu quả với nhóm O, do đó không nên dùng cho các bệnh thuộc nhóm O. Cần tuân thủ đúng liều lượng và thời điểm phun để đạt hiệu quả tối ưu. Tránh phun thuốc lên cây không được phép hoặc trong giai đoạn cây nhạy cảm để tránh gây hại. Ngoài ra, cần bảo hộ lao động đầy đủ khi sử dụng thuốc để đảm bảo an toàn cho người dùng.","thuoc_tru_benh","luu_y|an_toan|thuoc_tru_benh|gone_super_350ec|hieu_qua|nhom_benh","Những lưu ý khi dùng Gone Super 350EC là gì? | Có cần bảo hộ lao động khi phun Gone Super 350EC không? | Gone Super 350EC có dùng được cho nhóm bệnh O không? | Cách sử dụng Gone Super 350EC hiệu quả như thế nào?"
niko_72wp_m8_singapore_c_2_m_u_xanh_v_ng_chunk_01,"Thuốc BVTV Niko 72WP (m8-singapore) có thành phần và công dụng chính là gì?","Niko 72WP (m8-singapore) là thuốc BVTV chứa hoạt chất Cymoxanil 80g/kg và Mancozeb 640g/kg. Sản phẩm được đóng gói với các quy cách 25g, 100g, 500g, 1kg tùy nơi bán như Agrishop, Phúc Thịnh và BMC. Thuốc có công dụng phòng trừ nhiều bệnh trên các loại cây trồng như: hoa hồng (sương mai), dưa hấu (nứt thân, xì mủ), xoài (thán thư), cà chua (mốc sương), cam, quýt (thán thư, ghẻ loét), lúa (lem lép hạt, vàng lá), ớt (thán thư), bắp cải (thán thư, sương mai, thối nhũn), sầu riêng (xì mủ), nho, chanh dây, măng tây (thán thư), hồ tiêu (thối rễ, chết nhanh), hành (đốm lá, héo rũ, mốc sương), thanh long (đốm nâu), dưa leo (phấn trắng). Thuốc trừ nhóm O nhưng không hiệu quả với nấm rễ Pythium, có thể kết hợp với Hymexazol để tăng hiệu quả trừ nấm rễ khi tưới gốc.","thuoc_tru_benh","niko_72wp|cymoxanil|mancozeb|thuoc_tru_benh|sau_benh|nha_nong","Thuốc Niko 72WP dùng để làm gì? | Thành phần và công dụng của Niko 72WP là gì? | Niko 72WP có thể phòng trừ bệnh gì trên cây trồng? | Quy cách đóng gói của Niko 72WP như thế nào?"
niko_72wp_m8_singapore_c_2_m_u_xanh_v_ng_chunk_02,"Sản phẩm Niko 72WP có lưu ý gì khi sử dụng và có thể kết hợp với thuốc nào để tăng hiệu quả?","Niko 72WP không hiệu quả với nấm rễ Pythium, do đó không nên dùng đơn độc khi cây bị bệnh do nấm rễ này. Để tăng hiệu quả phòng trừ nấm rễ, có thể kết hợp sử dụng cùng Hymexazol khi tưới gốc. Ngoài ra, cần lưu ý không phun thuốc lên cây không được phép hoặc trong giai đoạn cây nhạy cảm để tránh gây hại. Sản phẩm có thể thay thế hoặc cạnh tranh với Curzate 72WP của Corteva.","thuoc_tru_benh","niko_72wp|luu_y|ket_hop|hymexazol|pythium|curzate_72wp","Khi dùng Niko 72WP cần lưu ý gì? | Có thể kết hợp Niko 72WP với thuốc nào để trừ nấm rễ? | Niko 72WP có thể thay thế thuốc nào trên thị trường? | Có hạn chế gì khi sử dụng Niko 72WP?"
niko_72wp_m8_singapore_c_2_m_u_xanh_v_ng_qa_01,"Niko 72WP dùng để phòng trừ bệnh gì trên cây hoa hồng?","Niko 72WP dùng để phòng trừ bệnh sương mai trên cây hoa hồng, giúp bảo vệ cây khỏi các tổn thương do nấm gây ra, giữ cho hoa hồng phát triển khỏe mạnh.","thuoc_tru_benh","niko_72wp|hoa_hong|suong_mai|thuoc_tru_benh","Niko 72WP có tác dụng gì trên hoa hồng? | Thuốc Niko 72WP trị bệnh nào cho hoa hồng? | Cách dùng Niko 72WP cho cây hoa hồng như thế nào?"
niko_72wp_m8_singapore_c_2_m_u_xanh_v_ng_qa_02,"Liều lượng và cách dùng Niko 72WP cho cây lúa như thế nào?","Niko 72WP được sử dụng để phòng trừ bệnh lem lép hạt và vàng lá trên cây lúa. Liều lượng và cách dùng cụ thể cần tuân theo hướng dẫn trên bao bì hoặc khuyến cáo của nhà sản xuất, thường pha thuốc với nước theo tỷ lệ phù hợp và phun đều lên lá khi bệnh mới xuất hiện hoặc có nguy cơ cao.","thuoc_tru_benh","niko_72wp|lua|lem_lep_hat|vang_la|huong_dan_su_dung","Cách dùng Niko 72WP cho cây lúa ra sao? | Liều lượng phun Niko 72WP trên lúa là bao nhiêu? | Niko 72WP có trị được bệnh vàng lá trên lúa không?"
niko_72wp_m8_singapore_c_2_m_u_xanh_v_ng_qa_03,"Có thể dùng Niko 72WP để phòng trừ bệnh thán thư trên cây xoài và ớt không?","Có, Niko 72WP có hiệu quả trong việc phòng trừ bệnh thán thư trên cây xoài và ớt, giúp giảm thiểu tổn thất do bệnh gây ra và bảo vệ năng suất cây trồng.","thuoc_tru_benh","niko_72wp|xoai|ot|than_thu|thuoc_tru_benh","Niko 72WP có trị bệnh thán thư trên xoài không? | Thuốc Niko 72WP có dùng được cho cây ớt để phòng thán thư không? | Cách dùng Niko 72WP cho bệnh thán thư trên cây ăn quả?"
forthane_80wp_si_u_n_m_b_nh_c_2_m_u_xanh_v_ng_chunk_01,"Forthane 80WP là thuốc bảo vệ thực vật có thành phần và công dụng như thế nào?","Forthane 80WP (Siêu nấm bệnh) là thuốc BVTV chứa hoạt chất Mancozeb với nồng độ 800g/kg, được đóng gói dưới dạng gói 100g, 500g và 1kg. Thuốc có công dụng phòng trừ nhiều bệnh nấm trên các loại cây trồng như: dưa hấu (nứt thân, xì mủ), xoài (thán thư), cà chua (mốc sương), cam, quýt (thán thư, ghẻ loét), lúa (lem lép hạt, vàng lá), ớt (thán thư), bắp cải (thán thư, sương mai, thối nhũn), sầu riêng (xì mủ), nho, chanh dây (thán thư), hồ tiêu (thối rễ, chết nhanh), hành (đốm lá, héo rũ, mốc sương). Sản phẩm có 2 màu xanh và vàng, do công ty Tỷ Phúc Thịnh sản xuất. Thuốc là đối thủ cạnh tranh với Dithane 80WP (ADC).","thuoc_tru_benh","forthane_80wp|mancozeb_800gkg|thuoc_tru_benh|nam_benh|da_cay_trong|ty_phuc_thinh","Forthane 80WP là thuốc gì và có công dụng ra sao? | Thuốc Forthane 80WP dùng để phòng trừ bệnh gì trên cây trồng? | Thành phần và quy cách đóng gói của Forthane 80WP là gì?"
